"X..Gene.Family"	"ARSH_W18_PN1A2_S29_L001_Abundance.RPKs"	"ARSH_W18_PN1V1_S30_L001_Abundance.RPKs"	"ARSH_W18_PN2A1_S31_L001_Abundance.RPKs"	"ARSH_W18_PN2V1_S32_L001_Abundance.RPKs"	"LVCH_W18_PN1A2_S13_L001_Abundance.RPKs"	"LVCH_W18_PN1V2_S14_L001_Abundance.RPKs"	"LVCH_W18_PN2A2_S15_L001_Abundance.RPKs"	"LVCH_W18_PN2V1_S16_L001_Abundance.RPKs"
"405"	"K00566: tRNA-specific 2-thiouridylase [EC:2.8.1.-]"	0.000677383	0.000648604	0.000707828	0.000636768	0.000706783631118015	0.00149150762544014	0.00117375035211444	0.000714533730177209
"406"	"K00567: methylated-DNA-[protein]-cysteine S-methyltransferase"	0.000843117	0.000881159	0.000815418	0.000883689	0.00136886737192981	0.00113178466586396	0.0014924384674523	0.00099878808716312
"407"	"K00568: 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]"	0.000317748	0.000282495	0.000374455	0.000300631	0.00082911111228168	0.00111592992953956	0.000956189661985263	0.00146308660507202
"408"	"K00569: thiopurine S-methyltransferase [EC:2.1.1.67]"	6.21089e-06	1.2091e-05	2.52546e-05	4.28502e-05	0.00136675375327468	0.000861126807285473	0.00070352304331027	0.00101514609227888
"409"	"K00570: phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]"	0.000195205	0.000184011	0.000180267	0.000241871	0.000893429283984005	0.00139389890735038	0.000917419184930623	0.00143523999443278
"410"	"K00571: site-specific DNA-methyltransferase (adenine-specific)"	0.000416049	0.000394112	0.000334291	0.000276857	0.00106196978292428	0.00133118320023641	0.000720682939514518	0.000929967742413282
"411"	"K00573: protein-L-isoaspartate(D-aspartate) O-methyltransferase"	0.00101502	0.000876369	0.000886418	0.000874346	0.00126189526403323	0.000733802798436955	0.000829744114540517	0.00086815153202042
"412"	"K00574: cyclopropane-fatty-acyl-phospholipid synthase"	0.000569543	0.000667081	0.000805814	0.00079716	0.00095177300972864	0.00137529495125636	0.00109771889308468	0.000746439867652953
"413"	"K00575: chemotaxis protein methyltransferase CheR [EC:2.1.1.80]"	0.000594404	0.000642289	0.000745244	0.000640628	0.000802529801847413	0.000952094660606235	0.000774992000078782	0.00122546261758544
"414"	"K00577: tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]"	2.8032e-06	3.66626e-06	0	0	0.000923451056936756	0.00118113608984277	0.000788563714362681	0.0010836158064194
"415"	"K00586: diphthine synthase"	0	0	0	0	0.00118996675661765	0.00110293282638304	0.00145145479217172	0.000734372532228008
"416"	"K00587: protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100]"	5.94369e-06	0	0	0	0.00115846240031533	0.00110450143041089	0.00079988740128465	0.00121109645813704
"417"	"K00588: caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"	8.25048e-05	8.02344e-05	4.6992e-05	6.06258e-05	0.00121820286172442	0.00129996040393598	0.000820268050534651	0.00054574047261849
"418"	"K00589: uroporphyrin-III C-methyltransferase [EC:2.1.1.107]"	0	0	0	0	0.000626597092486918	0.00124382976512425	0.00130439270776696	0.00127496768371202
"419"	"K00590: site-specific DNA-methyltransferase (cytosine-N4-specific)"	4.05323e-05	3.48297e-05	1.86895e-05	2.39409e-05	0.00132565264264122	0.001132653754903	0.00120689257280901	0.000687059834599495
"420"	"K00591: polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]"	2.62527e-06	3.0184e-06	1.42682e-06	2.42062e-06	0.00116425149957649	0.000703634611563757	0.00142067826841958	0.00114049003156833
"421"	"K00594: xylitol oxidase"	6.5637e-05	7.14117e-05	8.21432e-05	8.30361e-05	0.00113028433010913	0.00146998586738482	0.00124563128594309	0.000793868248350918
"422"	"K00595: precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]"	8.45405e-05	9.08241e-05	8.5238e-05	8.26823e-05	0.000639202225022018	0.000754411097383127	0.000869259214261547	0.000819312661420554
"423"	"K00596: 2,2-dialkylglycine decarboxylase (pyruvate)"	1.64352e-05	1.82153e-05	8.78961e-06	1.65922e-05	0.0012556335660629	0.000879163203760982	0.00123817218840122	0.00123800596874207
"424"	"K00598: trans-aconitate 2-methyltransferase"	0.000210072	0.000263971	0.000242787	0.000260454	0.00103698808234185	0.00108258888823912	0.00111959256627597	0.000520917724119499
"425"	"K00599: NO_NAME"	0	0	0	0	0.0013411696893163	0.000545320207020268	0.000989556609420106	0.00124743887619115
"426"	"K00600: glycine hydroxymethyltransferase [EC:2.1.2.1]"	0.000341029	0.000365679	0.000366401	0.000369869	0.00139433612371795	0.000908898449037224	0.000583357398631051	0.0010487691455055
"427"	"K00601: phosphoribosylglycinamide formyltransferase [EC:2.1.2.2]"	3.43945e-06	7.29931e-06	7.33172e-06	1.95696e-06	0.00101972996862605	0.000851778058102354	0.000760087466565892	0.00107467031106353
"428"	"K00602: phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"	0.00056473	0.000579922	0.00053254	0.000527135	0.00148086077673361	0.000988934536930174	0.00103737455164082	0.000530234148958698
"429"	"K00603: glutamate formiminotransferase [EC:2.1.2.5]"	0.000115561	0.000119397	4.49889e-05	0.000106238	0.000899998607812449	0.00118217036663555	0.00072181455581449	0.000961640624562278
"430"	"K00604: methionyl-tRNA formyltransferase [EC:2.1.2.9]"	0.000840198	0.000842868	0.000778901	0.000770827	0.00132392023969442	0.000808205076260492	0.00132930527161807	0.00136724127735943
"431"	"K00605: aminomethyltransferase [EC:2.1.2.10]"	0.00085568	0.000834159	0.000661293	0.000704251	0.00107327874097973	0.000716703112237156	0.000837408375460655	0.00112082922994159
"432"	"K00606: 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]"	0.000748246	0.000740787	0.000513328	0.000664439	0.0011286297373008	0.00112582481000572	0.000699862766312435	0.000718010784126818
"433"	"K00609: aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"	0.000737237	0.000717302	0.000711803	0.00074743	0.000513175930129364	0.0014894183287397	0.000969108080957085	0.000763573963893577
"434"	"K00610: aspartate carbamoyltransferase regulatory subunit"	5.58663e-06	1.11785e-05	0	0	0.00138623576518148	0.00134716707514599	0.000519979596370831	0.000870639298576862
"435"	"K00611: ornithine carbamoyltransferase [EC:2.1.3.3]"	0.000609805	0.000666879	0.000564856	0.00065193	0.00110947310971096	0.000979006520472467	0.000730991361895576	0.000538101456128061
"436"	"K00612: carbamoyltransferase"	0.000389384	0.000344189	0.000285513	0.000274746	0.00140940739191137	0.000697800738271326	0.000668261747807264	0.000512291567865759
"437"	"K00613: glycine amidinotransferase [EC:2.1.4.1]"	8.63007e-06	1.59771e-05	1.21178e-05	2.56283e-05	0.00127220564032905	0.000947088744957	0.000917196791851893	0.000723304109415039
"438"	"K00614: NO_NAME"	0	0	1.77973e-06	0	0.000606984317069873	0.000604110905202106	0.00122638297639787	0.00108749884460121
"439"	"K00615: transketolase [EC:2.2.1.1]"	0.0010196	0.00102421	0.000980982	0.000968161	0.000837397533468902	0.00119607998151332	0.0012500038149301	0.000752862241351977
"440"	"K00616: transaldolase [EC:2.2.1.2]"	0.000735566	0.000789969	0.000641472	0.000650348	0.000698701095767319	0.0014915152604226	0.000675283881602809	0.00107569798873737
"441"	"K00619: amino-acid N-acetyltransferase [EC:2.3.1.1]"	0.000222443	0.000201575	0.000154609	0.000162928	0.000616544379852712	0.000587815858190879	0.000512551090447232	0.000969625427387655
"442"	"K00620: glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]"	0.00055272	0.000541189	0.000510509	0.000528744	0.000851037186570466	0.000671609545359388	0.000891031479230151	0.00108447721228004
"443"	"K00621: glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]"	1.41969e-05	9.19016e-06	4.35251e-06	3.64561e-06	0.00119414499076083	0.00102754161693156	0.00078894853987731	0.000815368486568332
"444"	"K00622: arylamine N-acetyltransferase [EC:2.3.1.5]"	0	1.18343e-06	1.81343e-06	1.69997e-06	0.000538878307444975	0.00110124713322148	0.000891440994804725	0.00114990048645996
"445"	"K00624: carnitine O-acetyltransferase [EC:2.3.1.7]"	0	0	4.64726e-06	0	0.00107085650763474	0.00132206179620698	0.000591279171640053	0.000810113509418443
"446"	"K00625: phosphate acetyltransferase [EC:2.3.1.8]"	0.000115989	0.00014223	0.000126576	0.000128418	0.00110682064364664	0.000658906711731106	0.000784388408996165	0.00059750081715174
"447"	"K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	0.00201211	0.00195714	0.00193239	0.00210645	0.00084552732645534	0.00065212117228657	0.00130943205184303	0.000876553055597469
"448"	"K00627: pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"	0.00091672	0.000939309	0.000851123	0.000858756	0.000623882225481793	0.000655904900049791	0.000833953637862578	0.00113461996312253
"449"	"K00630: glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]"	0	0	0	0	0.000869226248702034	0.00119202447030693	0.0012528011680115	0.00136703049391508
"450"	"K00631: glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]"	3.99811e-05	5.69854e-05	3.77821e-05	6.29316e-05	0.00104793324857019	0.00114749432564713	0.00136137602198869	0.00118579136626795
"451"	"K00632: acetyl-CoA acyltransferase [EC:2.3.1.16]"	0.000157662	0.0001688	0.000190514	0.000168392	0.0010605577211827	0.000551642881007865	0.000911224083742127	0.00136751515395008
"452"	"K00633: galactoside O-acetyltransferase"	2.50125e-05	2.27224e-05	1.73479e-05	1.23274e-05	0.00132952052075416	0.00112766345823184	0.00100210246187635	0.00146961146965623
"453"	"K00634: phosphate butyryltransferase [EC:2.3.1.19]"	2.92026e-05	3.10997e-05	2.54396e-05	3.16253e-05	0.000850913534872234	0.00131796091119759	0.000879978661425412	0.00132195100304671
"454"	"K00635: diacylglycerol O-acyltransferase [EC:2.3.1.20]"	2.17432e-05	2.99711e-05	2.6316e-05	3.24701e-05	0.00116234659287147	0.00116414576093666	0.00107464857003652	0.00142241141037084
"455"	"K00637: sterol O-acyltransferase [EC:2.3.1.26]"	0	0	0	0	0.00111525664059445	0.00135025273659267	0.000609023106982932	0.00109991565579548
"456"	"K00638: chloramphenicol O-acetyltransferase"	0	0	0	0	0.000856159009039402	0.00118002854823135	0.000523098382633179	0.000781609339406714
"457"	"K00639: glycine C-acetyltransferase [EC:2.3.1.29]"	0.000310153	0.00027629	0.000193991	0.0002185	0.00133892193133943	0.000928811158519238	0.00114180116960779	0.00115604203823023
"458"	"K00640: serine O-acetyltransferase [EC:2.3.1.30]"	0.000453647	0.000471436	0.000619418	0.000521175	0.00111639983137138	0.000993328640703112	0.00146682350942865	0.00140043319365941
"459"	"K00641: homoserine O-acetyltransferase [EC:2.3.1.31]"	0.000744519	0.000760456	0.000764517	0.000836712	0.00141717262729071	0.00124270199239254	0.0011297889535781	0.00122379763028584
"460"	"K00643: 5-aminolevulinate synthase [EC:2.3.1.37]"	0.000137345	0.000123612	0.000127776	0.00014621	0.00136080559180118	0.000855561783071607	0.000526351757114753	0.000994235869497061
"461"	"K00645: [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"	0.000660192	0.000686941	0.000629813	0.000595032	0.000596838491503149	0.000773028855212033	0.00140769948321395	0.000887457317207009
"462"	"K00646: polyketide synthase"	0	1.52133e-06	4.09345e-06	3.08217e-06	0.00139991485257633	0.00108577070734464	0.00144479481666349	0.00141620759502985
"463"	"K00647: 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]"	8.73905e-05	0.000109107	0.00017798	0.000158015	0.00108620576094836	0.000814811111660674	0.00147150673251599	0.000818693733075634
"464"	"K00648: 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"	0.0010117	0.0009375	0.000928308	0.000804417	0.00131195280118845	0.00101324673485942	0.00102859772532247	0.00149314513010904
"465"	"K00649: glyceronephosphate O-acyltransferase [EC:2.3.1.42]"	0	0	0	0	0.000814861378399655	0.000549987826962024	0.000734032815089449	0.000537328181322664
"466"	"K00651: homoserine O-succinyltransferase [EC:2.3.1.46]"	5.84059e-05	5.55911e-05	3.60143e-05	5.06486e-05	0.000832886637188494	0.00128165847249329	0.000587028743699193	0.00082086741598323
"467"	"K00652: 8-amino-7-oxononanoate synthase [EC:2.3.1.47]"	0.000351946	0.000328089	0.000342611	0.000341454	0.00050309484009631	0.000932334040524438	0.000826614066492766	0.00140661228378303
"468"	"K00654: serine palmitoyltransferase [EC:2.3.1.50]"	0	0	0	0	0.00139825845509768	0.000943255866644904	0.00125054121436551	0.00131644810549915
"469"	"K00655: 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]"	0.00105442	0.00106667	0.00113381	0.00112985	0.00146871414594352	0.000521256690146402	0.000616455656010658	0.00133042176393792
"470"	"K00656: formate C-acetyltransferase [EC:2.3.1.54]"	4.378e-05	4.74737e-05	7.57235e-05	6.86826e-05	0.000859942953567952	0.000931127632735297	0.00117499065212905	0.000924819273874164
"471"	"K00657: diamine N-acetyltransferase [EC:2.3.1.57]"	4.33888e-05	4.72291e-05	4.93705e-05	6.50261e-05	0.000595125447260216	0.00138160111871548	0.000813943411456421	0.000593434701906517
"472"	"K00658: 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"	0.000661969	0.000745078	0.000724261	0.000654331	0.000932676235446706	0.00109706531628035	0.000965503339655697	0.001262083042413
"473"	"K00660: chalcone synthase [EC:2.3.1.74]"	0	0	0	0	0.00083994905021973	0.00116164738778025	0.000942167422035709	0.0010424793921411
"474"	"K00661: maltose O-acetyltransferase"	0.00011193	0.000153152	0.000148854	0.000125156	0.00100516256387345	0.00121592102386057	0.00138057176815346	0.00132395685976371
"475"	"K00662: aminoglycoside N3'-acetyltransferase"	3.76068e-05	3.32488e-05	1.99253e-05	2.97912e-05	0.00088921651430428	0.00113359026401304	0.00143276273971424	0.00142331933509558
"476"	"K00663: aminoglycoside N6'-acetyltransferase"	9.39291e-05	0.000161009	0.000109175	0.000181151	0.00112643361417577	0.00058781439694576	0.000710681973258033	0.00132153348787688
"477"	"K00666: fatty-acyl-CoA synthase"	0.00119044	0.00131942	0.00133907	0.00143994	0.000635666596004739	0.00087714081350714	0.000879186499398202	0.00110133712016977
"478"	"K00667: fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"	0	0	0	0	0.00133239491726272	0.00136540832044557	0.000664996654493734	0.00106807726854458
"479"	"K00670: peptide alpha-N-acetyltransferase"	0	3.19078e-06	0	2.93208e-06	0.000847972162533552	0.000739154560957104	0.000700040896655992	0.00143114443100058
"480"	"K00671: glycylpeptide N-tetradecanoyltransferase"	0	0	0	0	0.00134689601440914	0.00146733909705654	0.00143239840841852	0.00081161477859132
"481"	"K00672: formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]"	6.19394e-05	6.25241e-05	4.068e-05	3.54789e-05	0.00116800419962965	0.000685776979196817	0.00119703417504206	0.000724821970798075
"482"	"K00673: arginine N-succinyltransferase [EC:2.3.1.109]"	8.08824e-05	6.60396e-05	0.000117513	5.51968e-05	0.00142788929562084	0.00110130465403199	0.000980033477535471	0.000526755526894703
"483"	"K00674: 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]"	0.000464754	0.000491534	0.000484561	0.000465036	0.00100421104300767	0.00137839043186978	0.000863972393330187	0.000840668244054541
"484"	"K00675: N-hydroxyarylamine O-acetyltransferase"	7.69397e-05	8.17568e-05	9.80914e-05	9.3604e-05	0.000566911008441821	0.00132128284405917	0.000930839823791757	0.000595265280455351
"485"	"K00677: UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]"	0.000582334	0.00058238	0.000456401	0.000486557	0.00132889383030124	0.0012862586104311	0.000711419343948364	0.000729567712638527
"486"	"K00680: NO_NAME"	4.19665e-05	4.09519e-05	8.42771e-05	7.73359e-05	0.00132739664195105	0.000542721643345431	0.00143386622820981	0.000520548152271658
"487"	"K00681: gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]"	0.00135446	0.00136878	0.00111934	0.00119144	0.000885106050176546	0.00129110620566644	0.00140071093686856	0.000654934139922261
"488"	"K00683: glutaminyl-peptide cyclotransferase"	1.42047e-06	4.83493e-06	4.18332e-06	4.88107e-06	0.000719073149841279	0.00141042391397059	0.00136062864423729	0.0007979138744995
"489"	"K00684: leucyl/phenylalanyl-tRNA--protein transferase"	0.000463775	0.000391882	0.000482006	0.000437533	0.000950598519295454	0.00145456587569788	0.00117207137844525	0.00125941262464039
"490"	"K00685: arginine-tRNA-protein transferase"	0.000222366	0.000174518	0.000350362	0.000262082	0.000646090069552884	0.00118078379519284	0.0013215474919416	0.000945027512963861
"491"	"K00688: starch phosphorylase [EC:2.4.1.1]"	0.000654483	0.000652559	0.000531914	0.000558992	0.000779351724777371	0.000588491937145591	0.00133406678959727	0.00090954472636804
"492"	"K00690: sucrose phosphorylase [EC:2.4.1.7]"	1.52585e-05	1.32454e-05	7.53329e-06	1.68777e-05	0.00105875443993136	0.000518231466412544	0.00103273689397611	0.00133081821654923
"493"	"K00691: maltose phosphorylase [EC:2.4.1.8]"	0	0	4.66708e-06	2.06302e-06	0.000978105175541714	0.000942753399023786	0.000703996207565069	0.00058621749188751
"494"	"K00692: levansucrase [EC:2.4.1.10]"	0	0	4.80719e-06	0	0.000600285799941048	0.000788569894619286	0.000920285717817023	0.000772344999480993
"495"	"K00693: glycogen(starch) synthase [EC:2.4.1.11]"	1.31155e-05	1.4597e-05	2.1101e-05	1.31671e-05	0.000769690213026479	0.000585021728882566	0.000952315364964306	0.000553490829188377
"496"	"K00694: cellulose synthase (UDP-forming) [EC:2.4.1.12]"	5.80087e-05	9.37208e-05	9.0106e-05	0.000108331	0.00103542351699434	0.00101402151049115	0.00114736851747148	0.00102807536674663
"497"	"K00695: sucrose synthase [EC:2.4.1.13]"	0	0	0	0	0.00113928836770356	0.00129308978002518	0.00136867534951307	0.00104079236602411
"498"	"K00696: sucrose-phosphate synthase [EC:2.4.1.14]"	0	2.98836e-06	0	9.31315e-06	0.00129867642815225	0.000988182819215581	0.000586318621179089	0.000586383837740868
"499"	"K00697: trehalose 6-phosphate synthase [EC:2.4.1.15]"	0.000413901	0.000423723	0.000368562	0.000475911	0.00145225074072368	0.00125241047888994	0.00108457340928726	0.00133593645947985
"500"	"K00698: chitin synthase [EC:2.4.1.16]"	0	0	0	0	0.00145860757445917	0.000572989787673578	0.00109356526751071	0.000553845964139327
"501"	"K00700: 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"	0.000577838	0.000521106	0.000467307	0.000429197	0.000827600331744179	0.00109777868632227	0.00144336075591855	0.00139454791275784
"502"	"K00702: cellobiose phosphorylase [EC:2.4.1.20]"	2.96556e-06	5.44905e-06	8.64818e-06	5.11039e-06	0.000877798732602969	0.000831738225882873	0.00144035281264223	0.000663304093992338
"503"	"K00703: starch synthase [EC:2.4.1.21]"	0.000538594	0.000456581	0.000469441	0.00039889	0.00103871443821117	0.00114640487055294	0.00138242466584779	0.000875512966653332
"504"	"K00705: 4-alpha-glucanotransferase [EC:2.4.1.25]"	0.000457966	0.00050028	0.000415555	0.000401819	0.000701704815262929	0.00142889719177037	0.00139249987574294	0.000681423906935379
"505"	"K00706: 1,3-beta-glucan synthase [EC:2.4.1.34]"	0	0	0	0	0.000955012238351628	0.000569272026885301	0.00119869035691954	0.00137755529908463
"506"	"K00712: poly(glycerol-phosphate) alpha-glucosyltransferase"	3.02247e-06	0	0	1.1076e-06	0.000781611227896065	0.00145814073062502	0.00100121287233196	0.000590413288213313
"507"	"K00720: ceramide glucosyltransferase [EC:2.4.1.80]"	0.000286972	0.000203292	0.000118912	0.000184445	0.000559957520803437	0.00136792801017873	0.00148304168670438	0.00111228869180195
